# Time, Phi
7.387387387387387427e+00,-9.355202643394919804e-01
7.407407407407407440e+00,-9.410407261483519914e-01
7.427427427427427453e+00,-9.452783867611020963e-01
7.447447447447447466e+00,-9.482352138434915201e-01
7.467467467467467479e+00,-9.499139568311947279e-01
7.487487487487487492e+00,-9.503181414682311257e-01
7.507507507507507505e+00,-9.494520638898242826e-01
7.527527527527527518e+00,-9.473207842555715352e-01
7.547547547547547531e+00,-9.439301199390084385e-01
7.567567567567567544e+00,-9.392866382799456293e-01
7.587587587587587556e+00,-9.333976489061464044e-01
7.607607607607607569e+00,-9.262711956311953099e-01
7.627627627627627582e+00,-9.179160479355983338e-01
7.647647647647647595e+00,-9.083416920384101978e-01
7.667667667667667608e+00,-8.975583215668918591e-01
7.687687687687687621e+00,-8.855768278319058329e-01
7.707707707707707634e+00,-8.724087897169787720e-01
7.727727727727727647e+00,-8.580664631891623539e-01
7.747747747747747660e+00,-8.425627704400042717e-01
7.767767767767767673e+00,-8.259112886651409635e-01
7.787787787787787686e+00,-8.081262384912233365e-01
7.807807807807807698e+00,-7.892224720590170772e-01
7.827827827827827711e+00,-7.692154607717525128e-01
7.847847847847847724e+00,-7.481212827179104519e-01
7.867867867867867737e+00,-7.259566097778089588e-01
7.887887887887887750e+00,-7.027386944235205490e-01
7.907907907907907763e+00,-6.784853562217725287e-01
7.927927927927927776e+00,-6.532149680496222022e-01
7.947947947947947789e+00,-6.269464420328483278e-01
7.967967967967967802e+00,-5.996992152171189971e-01
7.987987987987987815e+00,-5.714932349820767143e-01
8.008008008008008716e+00,-5.423489442086679713e-01
8.028028028028028729e+00,-5.122872662100708130e-01
8.048048048048048742e+00,-4.813295894367153327e-01
8.068068068068068754e+00,-4.494977519659659748e-01
8.088088088088088767e+00,-4.168140257871437715e-01
8.108108108108108780e+00,-3.833011008925806262e-01
8.128128128128128793e+00,-3.489820691855443080e-01
8.148148148148148806e+00,-3.138804082158888065e-01
8.168168168168168819e+00,-2.780199647543206698e-01
8.188188188188188832e+00,-2.414249382162896307e-01
8.208208208208208845e+00,-2.041198639464880671e-01
8.228228228228228858e+00,-1.661295963749842564e-01
8.248248248248248871e+00,-1.274792920560907650e-01
8.268268268268268884e+00,-8.819439260103889566e-02
8.288288288288288896e+00,-4.830060751553766352e-02
8.308308308308308909e+00,-7.823896953360831574e-03
8.328328328328328922e+00,3.320954560294842040e-02
8.348348348348348935e+00,7.477331072318982308e-02
8.368368368368368948e+00,1.168407904612891457e-01
8.388388388388388961e+00,1.593851958267638036e-01
8.408408408408408974e+00,2.023795742847882551e-01
8.428428428428428987e+00,2.457968272738690896e-01
8.448448448448449000e+00,2.896097277302206452e-01
8.468468468468469013e+00,3.337909376078723733e-01
8.488488488488489025e+00,3.783130253836822776e-01
8.508508508508509038e+00,4.231484835365008079e-01
8.528528528528529051e+00,4.682697459897020575e-01
8.548548548548549064e+00,5.136492055064659779e-01
8.568568568568569077e+00,5.592592310272714862e-01
8.588588588588589090e+00,6.050721849390460205e-01
8.608608608608609103e+00,6.510604402656698930e-01
8.628628628628629116e+00,6.971963977694782821e-01
8.648648648648649129e+00,7.434525029535932195e-01
8.668668668668669142e+00,7.898012629550519303e-01
8.688688688688689155e+00,8.362152633187069917e-01
8.708708708708709167e+00,8.826671846420944822e-01
8.728728728728729180e+00,9.291298190815839853e-01
8.748748748748749193e+00,9.755760867101842537e-01
8.768768768768769206e+00,1.021979051717584852e+00
